Tweet Id,Username,Datetime,Text
1616221402520248323,followyouv,2023-01-19 23:49:44+00:00,An Orange County public defender died in Mexico. Was it an accident or a crime? https://t.co/0iCZVDnZMO https://t.co/t4oRQuviGC
1616221396253790208,WazedNdConfused,2023-01-19 23:49:43+00:00,"TotalTrafficDFW: Accident. Right shoulder blocked. in #Irving on 183 WB at N Belt Line Rd, stop and go traffic back to Carl Rd. Reported by TXDOT #DFWTraffic https://t.co/MMbr9ctJqK"
1616221394085314560,WazedNdConfused,2023-01-19 23:49:42+00:00,TotalTrafficDFW: Accident. Two left lanes blocked. in #Irving on 183 WB at Esters Rd. Reported by TXDOT #DFWTraffic https://t.co/MMbr9ctJqK
1616221383356485632,TulsaMikel,2023-01-19 23:49:40+00:00,"@JoeTalkShow 
The DOT would look at a company's overall safety environment during an accident investigation and how likely an accident could happen."
1616221377568063495,seikan_flight,2023-01-19 23:49:39+00:00,@kannoke9 oh noooo oh god oh fuck im sorry im rting it by accident
1616221371033440259,eadgyththeswan,2023-01-19 23:49:37+00:00,"@clamontw @HansenandaHalf @windyrising @BrianEntin Yes&amp;that negligent action makes it preventable accident. Same thing here, AB &amp; asst director didn’t check gun handed to them by armorer and AB knowingly fired it at and Hutchins, which is apparently negligence under NM law. AB will put on good  defense so stop simping for him."
1616221342021603329,Abac164,2023-01-19 23:49:30+00:00,"@AndrewCMcCarthy @FoxNews I have huge respect for your judgment, but I think you are wrong on this one. Also, in your column you use the terms “tragic accident” (twice) and “tragedy.” That is not the the sort of loaded language found in your many excellent pieces analyzing other issues."
1616221339244974081,JARQUILLARONEE,2023-01-19 23:49:29+00:00,I’m so sweet on accident
1616221318458015744,racheaceron,2023-01-19 23:49:24+00:00,@arethamnc_ That is why every person you meet is not an accident. 😘
1616221316113113089,ChasingDreams34,2023-01-19 23:49:24+00:00,"""Love is the easiest thing when it happens by accident, but it doesn't get real until you do it on purpose."""
1616221295003242497,ThaddeusCarpen2,2023-01-19 23:49:19+00:00,"@GimpyyuoRBLX @CitizenDevoted @DefenceU At least it wasn't a ""freak"" ""hunting accident""..."
1616221271318220800,pleasantchime,2023-01-19 23:49:13+00:00,Removing my buccal fat simply because I am so sick of biting the inside of my cheek by accident when I’m eating
1616221259117006849,eme98439065,2023-01-19 23:49:10+00:00,@itsJeffTiedrich You are unbelievable.what  alex  did was stupid but  it was an  accident.What Kyle did was  Self defense a jury after seeing all the evidence found Kyle NOT GUILTY. What part of that don't you see or understand if you don't see it L can't help you
1616221256134676480,LRNROSE,2023-01-19 23:49:10+00:00,i cant remember anyone dying while i was in hs but maybe they did? i feel like i would remember tht though. someone died when i was in middle school though via vespa accident and ive been afraid of those since
1616221251827122178,CodyDominic_,2023-01-19 23:49:09+00:00,"My high school teacher had a strange amount of deaths. Multiple car accident deaths, two overdose deaths, and a DV killing. Also a death from someone getting robbed for their Jordan’s and killed."
1616221249558171649,MMDA,2023-01-19 23:49:08+00:00,MMDA ALERT: Vehicular accident at C5 Libis flyover SB involving a van as of 7:45 AM. 1 lane occupied. MMDA enforcer on site. #mmda
1616221231736553479,NvrAnyOrdinary,2023-01-19 23:49:04+00:00,"@lolshift17 @championroadtn 1) it was an accident and
2) parents should know what their kid is watching and should prevent them from viewing potentially harmful content??? how is “there are kids watching” still an argument?"
1616221218155401217,AlliLeigh_tv,2023-01-19 23:49:01+00:00,@Hawaii_in_PDX you’re actually the only person who’s ever brought it up on stream lol. Remember when I left my mic on the floor by accident?
1616221208055357440,TheOld_Mind,2023-01-19 23:48:58+00:00,@sophielouisecc Y’all want to get outraged at something.  Nancy Pelosi called Gavin Newsom and he ordered the California Highway Patrol drop charges against her husband in a DUI with injuries accident
1616221207065411587,Quickened200X,2023-01-19 23:48:58+00:00,@ajmarekart That's gonna cause a bunch of traffic accidents. Don't think people will take the sign seriously.
1616221176325365762,blueforce2021,2023-01-19 23:48:51+00:00,"@Adelthebrain02 @_PoppyBlake_ An accident would be if it ""accidently"" went off.  He pulled the trigger. That takes accident out of the equation"
1616221162438008833,EyeElsie,2023-01-19 23:48:47+00:00,"@PeterJZimmer @KathrynDSanders @ocregister If indeed that happened. 

This accident never should have happened because the ladies should have waited for the wheelchair accommodations or gone to a different ride. And the cast members should have said no/been able to say no."
1616221159938494465,craig_teed,2023-01-19 23:48:47+00:00,"@Dave_Alderman_ There are still plenty of better options out there. We’ll see what they end up doing. But I don’t know if you’re proving my point by accident, or on purpose."
1616221143987556352,themidwestbrat,2023-01-19 23:48:43+00:00,I’m sorry but anybody who thinks Alec Baldwin pulled that trigger with intent and knowledge of the live round in it is stupid. He has no motive and this was a terrible accident that resulted in an unnecessary death and the people involved should get punished.
1616221131517591552,Boy206Kings,2023-01-19 23:48:40+00:00,@DougDougFood Thats a fucked up way of saying that u were an accident
1616221089310318598,amoung_pequeno,2023-01-19 23:48:30+00:00,@poIIypickpocket Tour bus accident manifesting
1616221082461130755,Gibberites,2023-01-19 23:48:28+00:00,"@piersmorgan An obvious accident that’s to be sensationalised even more for ratings, in all probability. Rip to the woman though. Feel for her kid as mine is the same age."
1616221081366368258,Badonkalonk,2023-01-19 23:48:28+00:00,"@HappyPants729 @JustAlyxCentral Did he tho? Did he legitimately do so or did he cave and backpeddle? I guess we will never fully know now, sadly. I'm a firm believer people can change but we were robbed of seeing this potential fully via an accident."
1616221024483414016,polijunkie_aus,2023-01-19 23:48:14+00:00,"@CollinRugg Rittenhouse killed people by intention. Baldwin by accident.

https://t.co/VXOZ1RpaC4"
1616220996649762818,MarkSidloi,2023-01-19 23:48:08+00:00,"@Mivasair That's right: total control. Israel is firing missiles from Gaza to attack Israelis.

Sheesh, Dave. Shouldn't you be preaching the Gospel somewhere? It's impossible to make up such silly claims by accident..."
1616220992866586626,scso_dispatch,2023-01-19 23:48:07+00:00,2023-01-19 17:37:00 | MOTOR VEHICLE ACCIDENT | UNLISTED LOCATION | HWY 280
1616220991969017859,aimtomisb3hav3,2023-01-19 23:48:07+00:00,"@FeeBird420 @monitoringbias @ConceptualJames "" but dont seem to be able to project trends into the future""

Or well established trends of the past (Soviets, Mao, Castro, etc) as if history doesn't repeat or rhyme. Is that an accident?"
1616220990639316992,scso_dispatch,2023-01-19 23:48:06+00:00,2023-01-19 17:32:00 | MOTOR VEHICLE ACCIDENT | UNLISTED LOCATION | HWY 280
1616220972566069250,13RWGuy,2023-01-19 23:48:02+00:00,@stades44 Yep. Ever since a fireworks accident in 1998...I've had off and on issues with it
1616220966933393410,shlexxxx,2023-01-19 23:48:01+00:00,I be doing that no food before 12 (or whatever time it is) fast on accident lmao smh
1616220950982279168,Ack94478083John,2023-01-19 23:47:57+00:00,@CollinRugg Though I absolutely hate Alec Baldwin especially after snl got overbearing with his trump skits I do believe it was a total accident
1616220948180484097,511dfw,2023-01-19 23:47:56+00:00,accident:I-20  westbound Main St/Exit 462 Duncanville various Lns blocked
1616220947630923776,511DFWDallas,2023-01-19 23:47:56+00:00,accident:I-20  westbound Main St/Exit 462 Duncanville various Lns blocked
1616220919159988224,AlexKnight60,2023-01-19 23:47:49+00:00,"@makimakills Wow that's worst then my accident, hope they get whats coming to them"
1616220904987451392,upthetwerx,2023-01-19 23:47:46+00:00,"One thing I'm never gonna do is back up in the parking lot because you want to get a space that you're too far forward from. One, tough fucking luck. Two anyone backing up and getting into an accident in the parking lot is default in the wrong. I'm not taking your L."
1616220895944626182,ambberrwitt,2023-01-19 23:47:44+00:00,caught one of my students trying to steal a toy from the classroom and she looks at me shrugs her shoulders and says “it was an accident”
1616220873912090624,JNichole0193,2023-01-19 23:47:38+00:00,"@JamesCo32696593 Kyle went looking for trouble, crossed state lines and murdered two unarmed people. Baldwin was in a shooting accident. You’re right, they aren’t the same."
1616220861337423873,EzRiojas,2023-01-19 23:47:35+00:00,Banner drop for izaiah Luke Riojas who was brutally murdered but San Antonio Homicide Detectives said it was a accident shooting...BUT DRIVER LEFT TO GO HIDE THE WEAPON IN GARAGE CAN WRAPPED IN A BLUE TOWEL N FINGER PRINTS CLEANED @BexarCountyDA @Chief_McManus @CWCabelloHavrda https://t.co/CfpxHA5nhF
1616220852227391490,ARC911,2023-01-19 23:47:33+00:00,1/19/2023@6:47 PM: TRAFFIC ACCIDENT WITH INJURY at NORTH LEG RD AND  WYLDS RD AUGUSTA GA https://t.co/dXvjMHgZVI
1616220851048701955,ARC911,2023-01-19 23:47:33+00:00,1/19/2023@6:46 PM: TRAFFIC ACCIDENT WITH INJURY at NORTH LEG RD AND  WYLDS RD AUGUSTA GA https://t.co/dXvjMHgZVI
1616220828424884224,ashiru_kura,2023-01-19 23:47:28+00:00,"@kilishi_kween Ameen ya rabbil alameen, Health is the most important in thing in life I cried exactly 1yr when I have a terrible accident which takes me 6months sitting in one place b4 I recover"
1616220788046061568,DianeHoffmann10,2023-01-19 23:47:18+00:00,"@ksandnfam I think all involved need to be held accountable. No more ‘ooopsa Daisy, another gun accident’. I also think the parents of all the kids involved in shootings also have accountability. But I hate guns so there ya go. These laws are on the books, just never followed."
1616220786251141124,SobrietyCM,2023-01-19 23:47:18+00:00,@babs4america Involuntary Manslaughter. So it was an accidental accident. Gotcha.
1616220770119581697,magicpilotmom,2023-01-19 23:47:14+00:00,"I found out by accident today that some dude I dated years ago that I was so upset when things ended between us just split with his third wife 😂😂😂 
things always work out even when they don't 😂😂😂"
1616220759999025156,c_v,2023-01-19 23:47:11+00:00,@PNWmf Hendrix only gets some if the fries get cold or I drop some on accident. 😂
1616220757931048962,ChronicleZim,2023-01-19 23:47:11+00:00,"A fatal bus accident has seen Government with immediate effect suspending operators’ licences for Rimbi Tours and Zebra Kiss.@MhonaFelix @PoliceZimbabwe
https://t.co/p7d9ZiFTcV"
1616220749177688064,schaffer_cliff,2023-01-19 23:47:09+00:00,"@Valdain @CNN Guns don't fire themselves, so this isn't an ""accident."" This required multiple instances of negligence by multiple people, including at least three by AB."
1616220741573267460,mouthbreather35,2023-01-19 23:47:07+00:00,And!? Nobody blames Ford for having the most stolen vehicle (2020) or Dodge for getting in the most at-fault accidents (2022). The only reason Glock is #1 is because it's the most popular brand of handgun.
1616220711600926721,GuyMann45787432,2023-01-19 23:47:00+00:00,@DatelineNBC BS !!! It was an accident… pure and simple ! Put the young gangsters on the streets in prison!
1616220660203749379,RS_Preprints,2023-01-19 23:46:47+00:00,Analyzing the effect of fixed and moving bottlenecks on traffic flow and car accidents in a two-lane cellular automaton model #preprints https://t.co/HRw8QpLi7K
1616220646521946112,LRNROSE,2023-01-19 23:46:44+00:00,not saying drunk driving is right. but i was terrified of someone dying in a drunk driving car accident cus thts all they promoted
1616220637265072128,LVD____,2023-01-19 23:46:42+00:00,@YeezusDrop0ut They aren't 2 completely different things they are very closely connected. Setting up guys in the right position is one of the biggest parts of playmaking and Trae is phenomenal at that whether it's shooters or big men. Trae didn't lead a mediocre team to the ECF on accident man
1616220589852889090,WilmerDeLaRoca,2023-01-19 23:46:31+00:00,"@RWMaloneMD Unfortunately most of knew from the beginning. When people that die in car accidents, drug overdose and so on had their death certificate count as COVID deaths. The majority of the medical systems were inflating the numbers for monetary gains. Everything was just about money"
1616220574031745025,LynneLynneeb,2023-01-19 23:46:27+00:00,"@mrdanwalker Not good enough, he should/must be prosecuted. Had a friend who died aged 18 in a car accident, probably wouldn't have happened if she had been wearing a seat belt. Leaders leads by setting good examples, he doesn't"
1616220545615290368,ltwombly93,2023-01-19 23:46:20+00:00,What Alec did was an accident. What Kyle Rittenhouse did was a public service*
1616220529072955393,SarahJa51857196,2023-01-19 23:46:16+00:00,@julie_kelly2 Someone said that's what they would do and say it was an accident.
1616220433745080320,jeanett06351513,2023-01-19 23:45:53+00:00,@Meghan491677461 @AlexaTurnOnGH Wait wait wtf is this wait so having a boyfriend an sleeping with another guy don’t make it cheating anymore 😂😂 so I got one Meghan he accident fell in the pussy😂 wait wait no she fell on his dick by accident 😂sometimes i wonder about some of y’all 🤦🏾‍♀️that’s that new dumb!!! https://t.co/SXqkXfMFvv
1616220392527462400,TotalTrafficDFW,2023-01-19 23:45:44+00:00,"Accident. Right shoulder blocked. in #Irving on 183 WB at N Belt Line Rd, stop and go traffic back to Carl Rd. Reported by TXDOT #DFWTraffic https://t.co/4NzBppXRvr"
1616220390732271617,TotalTrafficATL,2023-01-19 23:45:43+00:00,Accident. Right shoulder blocked in #SandySpgs on I-285 WB at Roswell Rd (GA-9)/Exit 25. Reported by GDOT #ATLTraffic https://t.co/bABElTW6T2
1616220390677676033,TotalTrafficDFW,2023-01-19 23:45:43+00:00,Accident. Two left lanes blocked. in #Irving on 183 WB at Esters Rd. Reported by TXDOT #DFWTraffic https://t.co/4NzBppXRvr
1616220389226455044,TotalTrafficTUC,2023-01-19 23:45:43+00:00,Injury Accident in #Tucson on Country Clb Road north of E 22nd St #traffic https://t.co/bc4TAizExm
1616220389109112834,2xhmrcbcp4,2023-01-19 23:45:43+00:00,@SueZieCue @oregon_report He pointed a gun and pulled the trigger…definition of accident- an unfortunate incident that happen unexpectedly. Pulling a trigger is not an accident being irresponsible and pointing it at someone when you do is murder
1616220388886716419,TotalTrafficMKE,2023-01-19 23:45:43+00:00,"Accident on right shoulder in #BayVw on Hwy 794 (Lake Pkwy) SB at Oklahoma Ave, stopped traffic back to Carferry Dr #traffic https://t.co/nohdC1mdJZ"
1616220388588929024,TotalTrafficNYC,2023-01-19 23:45:43+00:00,"Accident. Left lane blocked in #Newark on Rt 1-9/Express NB before Roanoke Ave, stopped traffic back to Wilson Ave #traffic https://t.co/cLJ9IKsg5n"
1616220388165390337,TotalTrafficPHX,2023-01-19 23:45:43+00:00,"Accident ---- HOV + LEFT LANE BLOCKED in #Phoenix on I - 17 NB near Thomas Rd --- Exit 201, stopped traffic back to 19th Ave / Durango St ( Curv ) --- Exit 197 #PHXtraffic https://t.co/hUIi7YWVvM"
1616220388089896960,TotalTrafficAUS,2023-01-19 23:45:43+00:00,Accident blocking right shoulder in #Travis on Mopac NB approaching Anderson Ln/Spicewood Spgs Rd. Reported by Mobility Authority TIM Center @RMATIMCenter #ATXtraffic https://t.co/8laei8iLor
1616220367411879936,KirstAnn16,2023-01-19 23:45:38+00:00,People don’t realize how dangerous it is to have your gun chilling like that. If that shit isn’t holster with an empty magazine you’re so much more likely to shoot yourself by accident.
1616220345924550659,unimpressedken,2023-01-19 23:45:33+00:00,Sometimes on accident but that’s not the point lmfao 😭
1616220326823608320,Arizona_sicknes,2023-01-19 23:45:28+00:00,"@BIPAPWrangler Huh, I was almost right on accident. And TIL"
1616220319513210881,Rude_Moodz,2023-01-19 23:45:26+00:00,"@ClownWorld_ What Baldwin did was clearly an accident, what Kyle did was clearly self defense."
1616220302652104707,JoZero13,2023-01-19 23:45:22+00:00,"Visited the site at dawn. Witness told us a dog ran out causing the accident. Doi was then run over by a large truck, who stopped &amp; stayed. Not his fault, and not hit &amp; run. Easier now to rationalise &amp; process. We retrieved a shoe &amp; comb from the road. No-one has slept."
1616220301817442304,New991T,2023-01-19 23:45:22+00:00,"@johntweeting @amalaekpunobi Children that shoot by accident, don’t get this training, or they wouldnt shoot by accident.  Training like this prevents death by mistake."
1616220245672312832,jmmagxusjbx,2023-01-19 23:45:09+00:00,@SkylerShannon10 I corrected it as soon as I saw I did it on accident even before you pointed it out so again it was an accident like you
1616220231193460736,KOMUnews,2023-01-19 23:45:05+00:00,"I-70 is up for a $859 million rebuild to widen the corridor in an effort to reduce traffic, accidents and delays across the state. 
 https://t.co/sFEe9BhBIF"
1616220230207918081,GOBLUE4EVR,2023-01-19 23:45:05+00:00,"@SportsAndChup @TheMarkMathur @Fopakjak And by ""accidents"" you mean that you avoid the challenges like the plague??? 🤣🤣🤣"
1616220224360955904,WazedNdConfused,2023-01-19 23:45:04+00:00,"TotalTrafficDFW: Accident. Two right lanes blocked. in #Lewisville on 35E NB at Garden Rdg Blvd, stop and go traffic back to FM 407/Justin Rd. Reported by TXDOT #DFWTraffic https://t.co/MMbr9ctJqK"
1616220222746238977,WazedNdConfused,2023-01-19 23:45:03+00:00,"TotalTrafficDFW: Accident reported in #FortWorth on 35W NB before Allen Ave, stop and go traffic back to Ripy St. Reported by Maps #DFWTraffic https://t.co/MMbr9ctJqK"
1616220221085188096,WazedNdConfused,2023-01-19 23:45:03+00:00,"TotalTrafficDFW: Accident cleared in #Hurst on 183/121 WB at Precinct Line Rd, stop and go traffic back to 121. Reported by TXDOT #DFWTraffic https://t.co/MMbr9ctJqK"
1616220214462668800,timengleagency,2023-01-19 23:45:01+00:00,"If your furry friend runs into the street and causes an accident, you could be held responsible. Find out why adding umbrella insurance is a smart choice! https://t.co/nDbPH3bPOK"
1616220191850889218,511dfw,2023-01-19 23:44:56+00:00,accident:Airport Fwy (TX-183 alt)  westbound Belt Line Rd Irving right shoulder blocked
1616220191230148609,511DFWDallas,2023-01-19 23:44:56+00:00,accident:Airport Fwy (TX-183 alt)  westbound Belt Line Rd Irving right shoulder blocked
1616220186046087172,LBonTV1,2023-01-19 23:44:54+00:00,Caveat that I have only watched through episode 33 of #UnchainedLove but I feel like our next plot twist has got to be that both of the Bu sisters are pregnant. Yinlou and Xiao Duo have been at it regularly and her sister had that one night with the emperor before his accident… https://t.co/G8xST5lfAo
1616220180073291776,Gangof4raisins,2023-01-19 23:44:53+00:00,"@KevinShavnore @PlainJaneDoe17 @JustCallMeAl3 @daviddangerneff @Kandid61Kandi @healthbyjames About 30k die every year in car accidents. If you don't call for the banning of cars, then you don't care about those families. See how that works?"
1616220171600797700,rabbitz_jessica,2023-01-19 23:44:51+00:00,@mmpadellan It was an accident.
1616220163938091008,guppiesz,2023-01-19 23:44:49+00:00,if i press the views button on accident one more time bc im trying to like a post i will scream holy mOLEY
1616220149358682114,LosAngeles_b,2023-01-19 23:44:46+00:00,"An Orange County public defender died in Mexico. Was it an accident... (Los Angeles Times)

The death of a deputy public defender from Orange County who was vacationing in Mexico with ...

Add your highlights:
https://t.co/XVXHVWeIOK
 #LA #LosAngeles"
1616220146741248001,JJoydancer,2023-01-19 23:44:45+00:00,"@ksorbs I worry alot for these people on the front lines. Eventually, I fear they will be having accidents,falling out of windows, etc.We need to support and protect these incredible people, because they are fighting for all of us.Keep them in your prayers."
1616220139178938369,Tracey1705,2023-01-19 23:44:43+00:00,@annecdavies He sadly died in an accident.
1616220134854508545,SavMoney1point0,2023-01-19 23:44:42+00:00,@FrancesBekafigo It is astounding how many pilots and crew died during training or non-combat accidents.
1616220127988715521,transientetrnty,2023-01-19 23:44:41+00:00,"you were so desperate for love, you were willing to marry me just like that! i figured, after we married, i would have to stage a little accident for elsa."
1616220125857972226,TheCynicalHun,2023-01-19 23:44:40+00:00,@Azze888 Yeah I agree. But not paying your registration and then expecting to be covered for medical care if you’re in an accident is idiotic.
1616220123987341312,MichaelArtz9,2023-01-19 23:44:40+00:00,@punkybrewsters1 You know  Lindsey I believe in destiny and not much scares me ! I should be dead at least 10 times in construction accidents and car accidents ! I dont take medicine or vax ! Im 75 and just dont worry ! Your body will tell you what you need to know listen to it !
1616220112608186368,ayaajess,2023-01-19 23:44:37+00:00,i’m under the full awareness that Baldwin still killed someone. but there has to be an understanding to a complete accident &amp; something that was out right annihilation.
1616220054915518467,amstillion,2023-01-19 23:44:23+00:00,Trying to prove American justice is fair by charging #AlecBaldwin for an accident? This makes the court system look like work for hire. Halyna Hutchins was a tragic victim of a country in love with guns. Making actors targets in the justice system seems like a political game.
1616220049399758850,rarthuranderson,2023-01-19 23:44:22+00:00,"@Skumzp99 @AlphaNewsMN it’s unserious to compare accidents to international mass murder

tweet more betterer"
1616220014234722305,n0lski,2023-01-19 23:44:13+00:00,@christikalTTV ChelLive / Michel’s Twitter account died in a tragic marching band accident
1616219993892347904,CombatingAutism,2023-01-19 23:44:09+00:00,"Leslie Jordan’s death has been revealed to be a result of sudden cardiac dysfunction and arteriosclerotic cardiovascular disease. 
Jordan died on Oct. 24 after he got into a single-car accident when his BMW 2 series Gran Coupe hit the side of a building
https://t.co/BQJZmH5Jay"
1616219984182509568,puphyuns,2023-01-19 23:44:06+00:00,first time getting in an accident and hit by some teenagers today https://t.co/GqqcXU102Z
1616219961067819008,cowetascanner,2023-01-19 23:44:01+00:00,"Nature of Hazard: ACCIDENT ROADWAY OR PRIVATE
Location of Hazard: 947-BLK BULLSBORO DR
Hazard Report Time: January 19, 2023 at 06:39PM"
1616219938452287488,Go511,2023-01-19 23:43:55+00:00,"Traffic Alert in San Bernardino
Accident on I-15 South near Kenwood Avenue, #3 and #4 lanes blocked. https://t.co/xQKRYngDpM"
1616219934500995073,RevsonHall,2023-01-19 23:43:54+00:00,"@CNN t was an accident, but the court should order him to donate all the money he's spent on Irish Whiskey in the past year to a program designed to address the safety of props used in films. That would be quite a sum of money."
1616219927752441856,SteinmetzBud,2023-01-19 23:43:53+00:00,"@itsJeffTiedrich One was a accident, one was self defense!!! What’s your problem man??? I really try to see things from everyone’s perspective but you seem blinded"
1616219924036206593,kitymewz,2023-01-19 23:43:52+00:00,"terrible news, I ate soap on accident again"
1616219902502735872,mlodgeg,2023-01-19 23:43:47+00:00,"@bean_joyanna EXACTLY!!! OUR JUSTICE SYSTEM IS A JOKE!!!  Trump has committed EVERY CRIME IMAGINABLE--Trump is a serial rapist, a tax evader, a terrorist--he is organized crime personified--and it was no accident! His crimes are deliberate! Baldwin gets charged &amp; Trump is free to rape on."
1616219882168754178,NickMuzzey,2023-01-19 23:43:42+00:00,"@amalaekpunobi We teach children how to drive a car responsibly, we should teach them to shoot a gun responsibly. Car accidents kill more people per year than guns."
1616219879639588864,bruceclarkgroup,2023-01-19 23:43:41+00:00,"When cooking with cream cheese, accidents happen. Here's how to remove the stains. #cleaningtips #housework  https://t.co/hVLAib3cBD https://t.co/ngJ3ypnx5B"
1616219870210789377,Brianna20_01,2023-01-19 23:43:39+00:00,"@ImStillStranded .... sorry I don't want to be touched by some random man all night. It's different if you bump into me on accident, but not when you're basically holding me"
1616219845015617538,jasper_saunders,2023-01-19 23:43:33+00:00,"Avoided an accident in my @Tesla tonight. The most underrated feature of owning a Tesla is not knowing how many accidents and injuries are avoided, and how many lives are saved.

Thank you."
1616219824312487939,benny_shaikh,2023-01-19 23:43:28+00:00,"@GogaTopAnfc @AlpNavruz This scene reminds me of Haziran, in Ada Masali,after Alps car accident, sitting in an ambulance, taking him to the hospital."
1616219823171833856,GrodeckW,2023-01-19 23:43:28+00:00,@patriottakes Double irony in that the immigrants people like her are so determined to deny the chance of 'the American Dream' are far more likely to be proud of the country than those who are American purely by accident of birth.
1616219821498322944,PDXLogMaps,2023-01-19 23:43:28+00:00,"ACCIDENT - UNKNOWN INJURY at NW BURNSIDE RD / NW BIRDSDALE AVE[WO, GRSM [Gresham Police #PG23000002720] 15:30 #pdx911 #gresham #pdx #oregon https://t.co/ykRsxFGZbw"
1616219810202787840,ImSoBrexcited,2023-01-19 23:43:25+00:00,@WhatWeWitnessed Have you been involved in an accident that wasn't your fault?
1616219794625417216,NewsTalk780KOH,2023-01-19 23:43:21+00:00,"UPDATE: @TMFPD has released the 20-min 911 call from the New Year’s Day accident that hospitalized actor Jeremy Renner. The call was made just before 9 am Sunday Jan. 1, 2023, when the 51-yr-old actor was run over by his 7-ton PistenBully snowplow. MORE: https://t.co/9YabVZ64If https://t.co/PThF0ysIQE"
1616219774643494912,cld2050,2023-01-19 23:43:16+00:00,I can't believe they want to give Alex Baldwin jail time for a tragedy that happened that was an accident but Kyle Rittenhouse killed 2 people and got off scott free....
1616219743714672642,ShaneRosengren,2023-01-19 23:43:09+00:00,"@is_charizard @Ender_Octanus @autocorrect2_0 @meetM3GAN That’s a worthy goal. But even if there were no disease, we would still die from old age. If we cured that, there would be death from accidents, murder, and war."
1616219718666579968,DJMOTORCITY,2023-01-19 23:43:03+00:00,"Just reflecting on #2023 year so far #Greatness Always let your special people. Know they’re special to you. Souls don’t meet by accident.Convince yourself everyday that you are worthy of a good life Let go of stress, breathe. Stay positive @DJMOTORCITY #eyesontheprize @BET @UMG https://t.co/r9YFqrNWQq"
1616219711137808385,pdxsherrifflog,2023-01-19 23:43:01+00:00,"ACCIDENT - UNKNOWN INJURY at NW BURNSIDE RD / NW BIRDSDALE AVE[WO, GRSM [Gresham Police #PG23000002720] 15:30 #pdx911"
1616219709598212099,Hiamo064084681,2023-01-19 23:43:01+00:00,Beamng accident simulation     #David_Crosby               https://t.co/a4dLjW7a7C
1616219634272804867,wigglesandreams,2023-01-19 23:42:43+00:00,Not sure that’s the full story. If you listen at the beginning it sounds like he was in the street and she couldn’t see him. Depending on what exactly happened(narrowly avoided accident?) may have a point in that she had the right of way. Just saying.
1616219628195168257,queenwcurlss,2023-01-19 23:42:41+00:00,what I don’t understand about philly is why y’all gotta almost get in accident when you already could’ve slowed tf down ?
1616219601389457409,testardo1984,2023-01-19 23:42:35+00:00,@ghostysucs Only Brett can have this kind of accident.
1616219576139661312,Pop_Zicle,2023-01-19 23:42:29+00:00,"I really don't know if that's what happened, he might had an accident, but always will have the feeling if should have done something else. If I should just asked him, how he was doing that last visit."
1616219574944387073,Onifain,2023-01-19 23:42:29+00:00,"ok so some people have been sending an Instagram link to many users; if someone sends it to you ignore it, or if you clicked on it by accident (like me lmao), you could use this to make sure nothing happens to your account"
1616219563191934976,shogunzd,2023-01-19 23:42:26+00:00,@PeachiiDreamz  just posted a banger message in discord by accident and i literally cannot stop giggling
1616219541796700166,CuratorofLegacy,2023-01-19 23:42:21+00:00,"i can't imagine any reason they give us will be satisfactory, but I'm guessing that maybe the fantastic four are also involved in whatever peter did, given they are also running from a giant accident in new york. https://t.co/3dRunWiYiu"
1616219523656433665,ih45s_traffic,2023-01-19 23:42:17+00:00,IH-45 Gulf Northbound At Spur 5/Calhoun Rd - Accident - Status: Verified at 5:38 PM - Lanes Affected: 1 Ramp Lane(s)
1616219480249761792,Mariana__Mi,2023-01-19 23:42:06+00:00,@bees_oz @DALupton I find they think it’s all alarmism and you shouldn’t worry about trying to stop Covid. They honestly believe that as it’s no accident. But the guidelines are there for Victoria so that’s your back up to push for best practice.
1616219474667147267,walkoakbikeoak,2023-01-19 23:42:05+00:00,@jwalshie Accidents happen.
1616219470216790019,abuisa989,2023-01-19 23:42:04+00:00,How To Regain Confidence After A Car Accident with Your Mercedes https://t.co/P5Du7o7xMx
1616219455117303814,Barsha20061,2023-01-19 23:42:00+00:00,How To Regain Confidence After A Car Accident with Your Mercedes https://t.co/rqfST5xecz
1616219452428910592,tttyglyric,2023-01-19 23:42:00+00:00,"You need him, I could be him
I could be an accident
But I'm still trying
That's more than I can say for him"
1616219442676961281,calya2007,2023-01-19 23:41:57+00:00,How To Regain Confidence After A Car Accident with Your Mercedes https://t.co/Dr4tIvy3L3
1616219433793380357,abusa_id,2023-01-19 23:41:55+00:00,How To Regain Confidence After A Car Accident with Your Mercedes https://t.co/tnj7qjfCMI
1616219432073973760,vexedkev,2023-01-19 23:41:55+00:00,"@BriannaWu Spawned a very good joke:

Dick Cheney calls 911. ""There's been an accident, you have to help me. I've just shot my friend, and I think he's dead""
Operator: ""OK stay calm. You think he's dead? Can you make sure?""
Sound of two gunshots.
Dick: "". . . OK now what?"""
1616219373819265026,News_Pinky,2023-01-19 23:41:41+00:00,I didn’t realize Virgo’s Groove was 6 minutes. I thought I had it on repeat on accident.
1616219364243689477,tylerdurdent100,2023-01-19 23:41:38+00:00,@MAGDALENALIVOL5 @CollinRugg @AlecBaldwin Getting charged with involuntary manslaughter. Saying it is just an accident is like saying i ran someone over drunk in my car it was just an accident!
